,0
13862,ATPSCKMT
13863,SNHG18
13864,SEMA5A
13865,GM32618
13866,SDC2
13867,CPQ
13868,GM41290
13869,MTDH
13870,LAPTM4B
13871,MATN2
13872,9430069I07RIK
13873,RPL30
13874,RIDA
13875,POP1
13876,NIPAL2
13877,STK3
13878,OSR2
13879,BC048602
13880,GM48960
13881,VPS13B
13882,COX6C
13883,RGS22
13884,POLR2K
13885,SPAG1
13886,RNF19A
13887,ANKRD46
13888,SNX31
13889,PABPC1
13890,YWHAZ
13891,GM10384
13892,GM34590
13893,ZFP706
13894,GM26766
13895,GM16136
13896,GRHL2
13897,NCALD
13898,GM35019
13899,RRM2B
13900,GM49085
13901,UBR5
13902,GM49312
13903,KLF10
13904,GM35248
13905,GM41307
13906,G930009F23RIK
13907,AZIN1
13908,GM49077
13909,ATP6V1C1
13910,BAALC
13911,FZD6
13912,CTHRC1
13913,SLC25A32
13914,DCAF13
13915,RIMS2
13916,DCSTAMP
13917,DPYS
13918,LRP12
13919,AU022793
13920,GM33301
13921,ZFPM2
13922,OXR1
13923,ABRA
13924,ANGPT1
13925,GM17473
13926,EIF3E
13927,EMC2
13928,TMEM74
13929,NUDCD1
13930,ENY2
13931,EBAG9
13932,SYBU
13933,CSMD3
13934,TRPS1
13935,EIF3H
13936,UTP23
13937,RAD21
13938,MED30
13939,EXT1
13940,SAMD12
13941,TNFRSF11B
13942,MAL2
13943,CCN3
13944,ENPP2
13945,TAF2
13946,DSCC1
13947,GM9920
13948,DEPTOR
13949,COL14A1
13950,MRPL13
13951,MTBP
13952,SNTB1
13953,HAS2
13954,HAS2OS
13955,ZHX2
13956,GM16006
13957,DERL1
13958,TBC1D31
13959,FAM83A
13960,9130401M01RIK
13961,ZHX1
13962,ATAD2
13963,WDYHV1
13964,FBXO32
13965,GM15943
13966,ANXA13
13967,FAM91A1
13968,GM20712
13969,TMEM65
13970,TRMT12
13971,RNF139
13972,TATDN1
13973,NDUFB9
13974,MTSS1
13975,SQLE
13976,WASHC5
13977,NSMCE2
13978,TRIB1
13979,GM19510
13980,GM2682
13981,LRATD2
13982,9930014A18RIK
13983,MYC
13984,PVT1
13985,FAM49B
13986,ASAP1
13987,GM20717
13988,EFR3A
13989,KCNQ3
13990,TMEM71
13991,PHF20L1
13992,TG
13993,SLA
13994,CCN4
13995,NDRG1
13996,GM2895
13997,ST3GAL1
13998,ZFAT
13999,GM26621
14000,KHDRBS3
14001,FAM135B
14002,COL22A1
14003,TRAPPC9
14004,PEG13
14005,CHRAC1
14006,AGO2
14007,PTK2
14008,GM49066
14009,DENND3
14010,SLC45A4
14011,PTP4A3
14012,ADGRB1
14013,ARC
14014,JRK
14015,4933427E11RIK
14016,THEM6
14017,SLURP1
14018,LYPD2
14019,LYNX1
14020,LY6D
14021,LY6K
14022,GML
14023,GML2
14024,LY6M
14025,GM39556
14026,LY6E
14027,LY6I
14028,LY6A
14029,GM28068
14030,LY6C1
14031,LY6C2
14032,LY6G
14033,LY6H
14034,GPIHBP1
14035,ZFP41
14036,GM46519
14037,TOP1MT
14038,RHPN1
14039,MAFA
14040,ZC3H3
14041,GSDMD
14042,NAPRT
14043,EEF1D
14044,TIGD5
14045,PYCRL
14046,TSTA3
14047,ZFP623
14048,ZFP707
14049,CCDC166
14050,MAPK15
14051,FAM83H
14052,IQANK1
14053,SCRIB
14054,PUF60
14055,NRBP2
14056,EPPK1
14057,PLEC
14058,PARP10
14059,GRINA
14060,MIRT2
14061,SMPD5
14062,OPLAH
14063,EXOSC4
14064,GPAA1
14065,CYC1
14066,SHARPIN
14067,MAF1
14068,GM35339
14069,HGH1
14070,MROH1
14071,BOP1
14072,SCX
14073,HSF1
14074,DGAT1
14075,FBXL6
14076,SLC52A2
14077,ADCK5
14078,CPSF1
14079,SLC39A4
14080,VPS28
14081,TONSL
14082,CYHR1
14083,KIFC2
14084,PPP1R16A
14085,GPT
14086,MFSD3
14087,RECQL4
14088,LRRC14
14089,LRRC24
14090,C030006K11RIK
14091,ARHGAP39
14092,ZFP251
14093,ZFP7
14094,COMMD5
14095,RPL8
14096,ZFP647
14097,1110038F14RIK
14098,MB
14099,APOL6
14100,RBFOX2
14101,APOL7A
14102,APOL9A
14103,APOL7B
14104,APOL7C
14105,APOL10B
14106,GM36245
14107,APOL11B
14108,APOL7E
14109,APOL9B
14110,APOL8
14111,MYH9
14112,TXN2
14113,FOXRED2
14114,EIF3D
14115,IFT27
14116,GM49694
14117,PVALB
14118,NCF4
14119,CSF2RB2
14120,CSF2RB
14121,TST
14122,MPST
14123,KCTD17
14124,TMPRSS6
14125,IL2RB
14126,C1QTNF6
14127,GM49490
14128,RAC2
14129,GM36738
14130,CYTH4
14131,ELFN2
14132,MFNG
14133,CARD10
14134,CDC42EP1
14135,LGALS2
14136,GGA1
14137,SH3BP1
14138,PDXP
14139,LGALS1
14140,NOL12
14141,TRIOBP
14142,H1F0
14143,GCAT
14144,ANKRD54
14145,EIF3L
14146,MICALL1
14147,1700088E04RIK
14148,POLR2F
14149,SOX10
14150,GM10863
14151,PICK1
14152,PLA2G6
14153,MAFF
14154,TMEM184B
14155,CSNK1E
14156,KCNJ4
14157,KDELR3
14158,DDX17
14159,FAM227A
14160,CBY1
14161,TOMM22
14162,JOSD1
14163,GTPBP1
14164,SUN2
14165,GM16576
14166,DNAL4
14167,NPTXR
14168,CBX6
14169,GM10856
14170,APOBEC3
14171,CBX7
14172,PDGFB
14173,RPL3
14174,SYNGR1
14175,TAB1
14176,MGAT3
14177,MIEF1
14178,ATF4
14179,RPS19BP1
14180,ENTHD1
14181,GRAP2
14182,FAM83F
14183,A430088P11RIK
14184,TNRC6B
14185,ADSL
14186,SGSM3
14187,MRTFA
14188,SLC25A17
14189,ST13
14190,XPNPEP3
14191,GM17025
14192,RBX1
14193,EP300
14194,L3MBTL2
14195,CHADL
14196,RANGAP1
14197,ZC3H7B
14198,GM17597
14199,TEF
14200,TOB2
14201,PHF5A
14202,ACO2
14203,POLR3H
14204,CSDC2
14205,PMM1
14206,XRCC6
14207,DESI1
14208,SNU13
14209,4930407I10RIK
14210,MEI1
14211,CCDC134
14212,SREBF2
14213,TNFRSF13C
14214,GM49503
14215,CENPM
14216,1500009C09RIK
14217,SEPT3
14218,NAGA
14219,PHETA2
14220,SMDT1
14221,NDUFA6
14222,CYP2D22
14223,TCF20
14224,GM20324
14225,GM29019
14226,NFAM1
14227,SERHL
14228,RRP7A
14229,POLDIP3
14230,CYB5R3
14231,GM49463
14232,A4GALT
14233,ARFGAP3
14234,1700001L05RIK
14235,PACSIN2
14236,TTLL1
14237,BIK
14238,MCAT
14239,TSPO
14240,TTLL12
14241,EFCAB6
14242,SAMM50
14243,PARVB
14244,PARVG
14245,RTL6
14246,PRR5
14247,ARHGAP8
14248,PHF21B
14249,GM29666
14250,NUP50
14251,5031439G07RIK
14252,UPK3A
14253,FAM118A
14254,SMC1B
14255,FBLN1
14256,ATXN10
14257,WNT7B
14258,GM49539
14259,LNCPPARA
14260,CDPF1
14261,TTC38
14262,GTSE1
14263,TRMU
14264,CELSR1
14265,GRAMD4
14266,CERK
14267,TBC1D22A
14268,TAFA5
14269,BRD1
14270,ZBED4
14271,ALG12
14272,CRELD2
14273,PIM3
14274,GM20621
14275,1810021B22RIK
14276,TRABD
14277,SELENOO
14278,TUBGCP6
14279,HDAC10
14280,MAPK12
14281,MAPK11
14282,PLXNB2
14283,DENND6B
14284,PPP6R2
14285,SBF1
14286,ADM2
14287,LMF2
14288,NCAPH2
14289,SCO2
14290,CPT1B
14291,CHKB
14292,C730034F03RIK
14293,MAPK8IP2
14294,ARSA
14295,C230037L18RIK
14296,SHANK3
14297,RABL2
14298,ALG10B
14299,CPNE8
14300,KIF21A
14301,ABCD2
14302,SLC2A13
14303,4933438A12RIK
14304,LRRK2
14305,CNTN1
14306,GM26760
14307,GXYLT1
14308,YAF2
14309,ZCRB1
14310,PPHLN1
14311,PRICKLE1
14312,PUS7L
14313,IRAK4
14314,TWF1
14315,TMEM117
14316,DBX2
14317,A130051J06RIK
14318,ANO6
14319,2610037D02RIK
14320,ARID2
14321,SCAF11
14322,SLC38A1
14323,SLC38A2
14324,SLC38A4
14325,GM32885
14326,AMIGO2
14327,PCED1B
14328,RPAP3
14329,ENDOU
14330,RAPGEF3
14331,RAPGEF3OS2
14332,SLC48A1
14333,HDAC7
14334,VDR
14335,TMEM106C
14336,COL2A1
14337,SENP1
14338,PFKM
14339,GM26513
14340,ASB8
14341,CCDC184
14342,OLFR286
14343,ZFP641
14344,LALBA
14345,KANSL2
14346,CCNT1
14347,9330020H09RIK
14348,ADCY6
14349,CACNB3
14350,DDX23
14351,RND1
14352,CCDC65
14353,FKBP11
14354,ARF3
14355,WNT10B
14356,WNT1
14357,DDN
14358,B130046B21RIK
14359,PRKAG1
14360,KMT2D
14361,5730414N17RIK
14362,RHEBL1
14363,DHH
14364,GM49442
14365,LMBR1L
14366,TUBA1B
14367,GM41396
14368,TUBA1A
14369,4930578M01RIK
14370,TUBA1C
14371,PRPH
14372,TROAP
14373,DNAJC22
14374,SPATS2
14375,KCNH3
14376,MCRS1
14377,1700120C14RIK
14378,PRPF40B
14379,FMNL3
14380,TMBIM6
14381,NCKAP5L
14382,BCDIN3D
14383,FAIM2
14384,AQP2
14385,AQP5
14386,RACGAP1
14387,ASIC1
14388,SMARCD1
14389,GM16537
14390,GPD1
14391,COX14
14392,CERS5
14393,LIMA1
14394,GM49494
14395,GM21917
14396,LARP4
14397,2310068J16RIK
14398,DIP2B
14399,ATF1
14400,METTL7A1
14401,METTL7A3
14402,SLC11A2
14403,5330439K02RIK
14404,LETMD1
14405,CSRNP2
14406,TFCP2
14407,POU6F1
14408,GM49492
14409,1110013H19RIK
14410,C330013E15RIK
14411,DAZAP2
14412,SMAGP
14413,BIN2
14414,CELA1
14415,GALNT6
14416,I730030J21RIK
14417,SLC4A8
14418,SCN8A
14419,FIGNL2
14420,ACVRL1
14421,ACVR1B
14422,A330009N23RIK
14423,GRASP
14424,NR4A1
14425,ATG101
14426,SMIM41
14427,GM35853
14428,KRT80
14429,KRT7
14430,KRT87
14431,KRT83
14432,KRT6A
14433,KRT5
14434,KRT79
14435,KRT8
14436,KRT18
14437,EIF4B
14438,TNS2
14439,SPRYD3
14440,IGFBP6
14441,SOAT2
14442,CSAD
14443,ZFP740
14444,ITGB7
14445,RARG
14446,MFSD5
14447,ESPL1
14448,PFDN5
14449,MYG1
14450,AAAS
14451,SP1
14452,AMHR2
14453,PRR13
14454,PCBP2
14455,MAP3K12
14456,TARBP2
14457,NPFF
14458,ATF7
14459,GM4544
14460,ATP5G2
14461,CALCOCO1
14462,HOTAIR
14463,HOXC10
14464,HOXC5
14465,HOXC9
14466,HOXC8
14467,HOXC6
14468,HOXC4
14469,SMUG1
14470,CBX5
14471,HNRNPA1
14472,NFE2
14473,COPZ1
14474,GPR84
14475,ZFP385A
14476,ITGA5
14477,GTSF1
14478,NCKAP1L
14479,PDE1B
14480,PPP1R1A
14481,GLYCAM1
14482,GM49504
14483,MEFV
14484,ZFP263
14485,GM41409
14486,ZFP174
14487,ZFP597
14488,NAA60
14489,1700037C18RIK
14490,CLUAP1
14491,NLRC3
14492,SLX4
14493,GM15879
14494,TRAP1
14495,CREBBP
14496,ADCY9
14497,SRL
14498,TFAP4
14499,GLIS2
14500,PAM16
14501,CORO7
14502,VASN
14503,DNAJA3
14504,NMRAL1
14505,HMOX2
14506,CDIP1
14507,UBALD1
14508,MGRN1
14509,GM16861
14510,NUDT16L1
14511,ANKS3
14512,SMIM22
14513,ROGDI
14514,GLYR1
14515,UBN1
14516,PPL
14517,SEC14L5
14518,NAGPA
14519,AU021092
14520,ALG1
14521,EEF2KMT
14522,RBFOX1
14523,METTL22
14524,ABAT
14525,TMEM186
14526,PMM2
14527,CARHSP1
14528,GM5767
14529,USP7
14530,1810013L24RIK
14531,RPL39L
14532,EMP2
14533,GM1600
14534,NUBP1
14535,TVP23A
14536,CIITA
14537,DEXI
14538,CLEC16A
14539,SOCS1
14540,TNP2
14541,PRM3
14542,PRM2
14543,PRM1
14544,RMI2
14545,GM21859
14546,LITAF
14547,SNN
14548,TXNDC11
14549,ZC3H7A
14550,4930509G22RIK
14551,RSL1D1
14552,2610020C07RIK
14553,GSPT1
14554,TNFRSF17
14555,SNX29
14556,CPPED1
14557,ERCC4
14558,MRTFB
14559,GM32817
14560,PARN
14561,BFAR
14562,3110001I22RIK
14563,RRN3
14564,NTAN1
14565,PDXDC1
14566,MPV17L
14567,MARF1
14568,NDE1
14569,MYH11
14570,FOPNL
14571,ABCC1
14572,SNAI2
14573,EFCAB1
14574,UBE2V2
14575,MCM4
14576,PRKDC
14577,MZT2
14578,CEBPD
14579,SPIDR
14580,PKP2
14581,YARS2
14582,DNM1L
14583,FGD4
14584,VPREB1
14585,TOP3B
14586,PPM1F
14587,MAPK1
14588,1700056N10RIK
14589,YPEL1
14590,PPIL2
14591,2610318N02RIK
14592,SDF2L1
14593,CCDC116
14594,YDJC
14595,UBE2L3
14596,HIC2
14597,TMEM191C
14598,PI4KA
14599,SERPIND1
14600,SNAP29
14601,CRKL
14602,AIFM3
14603,LZTR1
14604,THAP7
14605,GM49785
14606,P2RX6
14607,SLC7A4
14608,SMPD4
14609,CCDC74A
14610,MED15
14611,KLHL22
14612,SCARF2
14613,CAR15
14614,DGCR2
14615,ESS2
14616,SLC25A1
14617,DGCR6
14618,PRODH
14619,RTN4R
14620,ZDHHC8
14621,RANBP1
14622,TRMT2A
14623,DGCR8
14624,TANGO2
14625,ARVCF
14626,COMT
14627,TXNRD2
14628,GNB1L
14629,RTL10
14630,TBX1
14631,GP1BB
14632,SEPT5
14633,CLDN5
14634,CDC45
14635,UFD1
14636,2510002D24RIK
14637,MRPL40
14638,HIRA
14639,IGLC1
14640,IGLC3
14641,IGLV1
14642,IGLC2
14643,B3GNT5
14644,A930003A15RIK
14645,KLHL6
14646,KLHL24
14647,YEATS2
14648,PARL
14649,CYP2AB1
14650,ABCC5
14651,EIF2B5
14652,DVL3
14653,AP2M1
14654,ABCF3
14655,VWA5B2
14656,ALG3
14657,EEF1AKMT4
14658,CAMK2N2
14659,ECE2
14660,PSMD2
14661,EIF4G1
14662,FAM131A
14663,CLCN2
14664,POLR2H
14665,THPO
14666,CHRD
14667,EPHB3
14668,VPS8
14669,2510009E07RIK
14670,EHHADH
14671,1300002E11RIK
14672,MAP3K13
14673,GM49607
14674,TMEM41A
14675,LIPH
14676,SENP2
14677,IGF2BP2
14678,TRA2B
14679,ETV5
14680,TBCCD1
14681,DNAJB11
14682,AHSG
14683,FETUB
14684,KNG2
14685,EIF4A2
14686,RFC4
14687,6330408M09RIK
14688,ADIPOQ
14689,ST6GAL1
14690,MASP1
14691,GM45338
14692,RTP4
14693,BCL6
14694,GM31814
14695,LPP
14696,A230028O05RIK
14697,TPRG
14698,TRP63
14699,P3H2
14700,CLDN1
14701,IL1RAP
14702,CCDC50
14703,MB21D2
14704,PLAAT1
14705,ATP13A4
14706,OPA1
14707,GM26569
14708,4632428C04RIK
14709,HES1
14710,LRRC15
14711,GP5
14712,ATP13A3
14713,TMEM44
14714,LSG1
14715,FAM43A
14716,GM49756
14717,GM49757
14718,GM46565
14719,XXYLT1
14720,ACAP2
14721,GM41442
14722,PPP1R2
14723,GM49767
14724,APOD
14725,BDH1
14726,DLG1
14727,MELTF
14728,PIGZ
14729,0610012G03RIK
14730,NCBP2
14731,SENP5
14732,GM49733
14733,PAK2
14734,PIGX
14735,CEP19
14736,NRROS
14737,BEX6
14738,FBXO45
14739,WDR53
14740,RNF168
14741,UBXN7
14742,TCTEX1D2
14743,PCYT1A
14744,SLC51A
14745,GM34680
14746,TFRC
14747,TNK2
14748,MUC4
14749,MUC20
14750,RUBCN
14751,FYTTD1
14752,LRCH3
14753,IQCG
14754,RPL35A
14755,LMLN
14756,OSBPL11
14757,SNX4
14758,1700007L15RIK
14759,ZFP148
14760,SLC12A8
14761,HEG1
14762,MUC13
14763,ITGB5
14764,UMPS
14765,GM15829
14766,KALRN
14767,CCDC14
14768,MYLK
14769,HACD2
14770,ADCY5
14771,SEC22A
14772,PDIA5
14773,SEMA5B
14774,SLC49A4
14775,HSPBAP1
14776,PARP14
14777,DTX3L
14778,PARP9
14779,GM15564
14780,KPNA1
14781,WDR5B
14782,FAM162A
14783,CCDC58
14784,STFA2L1
14785,CSTDC4
14786,CSTA2
14787,STFA1
14788,GM49662
14789,CD86
14790,ILDR1
14791,SLC15A2
14792,EAF2
14793,IQCB1
14794,GOLGB1
14795,HCLS1
14796,FBXO40
14797,POLQ
14798,GTF2E1
14799,RABL3
14800,HGD
14801,NDUFB4
14802,FSTL1
14803,GM36028
14804,LRRC58
14805,GSK3B
14806,MAATS1
14807,COX17
14808,POPDC2
14809,PLA1A
14810,ADPRH
14811,D930030I03RIK
14812,CD80
14813,TIMMDC1
14814,POGLUT1
14815,TMEM39A
14816,ARHGAP31
14817,B4GALT4
14818,UPK1B
14819,IGSF11
14820,GAP43
14821,ZBTB20
14822,GM19522
14823,GM9968
14824,GM49735
14825,QTRT2
14826,CCDC191
14827,ZDHHC23
14828,GRAMD1C
14829,ATP6V1A
14830,NAA50
14831,USF3
14832,SIDT1
14833,SPICE1
14834,CFAP44
14835,BOC
14836,NEPRO
14837,GTPBP8
14838,CD200R1
14839,CD200R4
14840,CD200R2
14841,CD200R3
14842,CCDC80
14843,SLC35A5
14844,ATG3
14845,BTLA
14846,CD200
14847,GM609
14848,GCSAM
14849,TAGLN3
14850,ABHD10
14851,PHLDB2
14852,GM15638
14853,PLCXD2
14854,CD96
14855,GM4737
14856,NECTIN3
14857,DPPA4
14858,DPPA2
14859,MORC1
14860,TRAT1
14861,RETNLA
14862,RETNLG
14863,DZIP3
14864,CIP2A
14865,IFT57
14866,GM15518
14867,CD47
14868,BBX
14869,G730013B05RIK
14870,DUBR
14871,GM29686
14872,CBLB
14873,ALCAM
14874,NFKBIZ
14875,NXPE3
14876,CEP97
14877,RPL24
14878,ZBTB11OS1
14879,ZBTB11
14880,PCNP
14881,TRMT10C
14882,SENP7
14883,IMPG2
14884,ABI3BP
14885,TFG
14886,ADGRG7
14887,TMEM45A
14888,TOMM70A
14889,NIT2
14890,TBC1D23
14891,TMEM30C
14892,CMSS1
14893,FILIP1L
14894,COL8A1
14895,DCBLD2
14896,ST3GAL6
14897,CPOX
14898,CLDND1
14899,RIOX2
14900,CRYBG3
14901,ARL6
14902,NSUN3
14903,ARL13B
14904,PROS1
14905,EPHA3
14906,4930453N24RIK
14907,ZFP654
14908,CGGBP1
14909,CHMP2B
14910,VGLL3
14911,CADM2
14912,GBE1
14913,ROBO1
14914,ROBO2
14915,RBM11
14916,HSPA13
14917,SAMSN1
14918,NRIP1
14919,USP25
14920,MIR99AHG
14921,CXADR
14922,BTG3
14923,D16ERTD472E
14924,4930570E03RIK
14925,MIR155HG
14926,MRPL39
14927,JAM2
14928,ATP5J
14929,GABPA
14930,APP
14931,GM10791
14932,CYYR1
14933,ADAMTS1
14934,ADAMTS5
14935,1700007H22RIK
14936,N6AMT1
14937,LTN1
14938,RWDD2B
14939,USP16
14940,CCT8
14941,B130034C11RIK
14942,MAP3K7CL
14943,BACH1
14944,TIAM1
14945,SOD1
14946,SCAF4
14947,HUNK
14948,MIS18A
14949,MRAP
14950,URB1
14951,EVA1C
14952,CFAP298
14953,4930534H18RIK
14954,SYNJ1
14955,PAXBP1
14956,4932438H23RIK
14957,GM41492
14958,IFNAR2
14959,IL10RB
14960,A930006K02RIK
14961,IFNAR1
14962,IFNGR2
14963,TMEM50B
14964,GM15964
14965,DNAJC28
14966,GART
14967,SON
14968,DONSON
14969,GM10785
14970,CRYZL1
14971,ITSN1
14972,ATP5O
14973,D430001F17RIK
14974,MRPS6
14975,SLC5A3
14976,SMIM11
14977,KCNE1
14978,RCAN1
14979,CLIC6
14980,RUNX1
14981,SETD4
14982,CBR1
14983,CBR3
14984,DOP1B
14985,GM30881
14986,MORC3
14987,CHAF1B
14988,SIM2
14989,HLCS
14990,RIPPLY3
14991,PIGP
14992,TTC3
14993,VPS26C
14994,DYRK1A
14995,KCNJ15
14996,ERG
14997,ETS2
14998,1600002D24RIK
14999,GM15340
15000,PSMG1
15001,BRWD1
15002,HMGN1
15003,WRB
15004,LCA5L
15005,SH3BGR
15006,IGSF5
15007,PCP4
15008,DSCAM
15009,BACE2
15010,FAM3B
15011,TMPRSS2
15012,RIPK4
15013,PRDM15
15014,C2CD2
15015,ZBTB21
15016,C030010L15RIK
15017,B230307C23RIK
15018,A630089N07RIK
15019,SCAF8
15020,GM49797
15021,TIAM2
15022,TFB1M
15023,1700102H20RIK
15024,ARID1B
15025,TMEM242
15026,LDHAL6B
15027,ZDHHC14
15028,3300005D01RIK
15029,SNX9
15030,SYNJ2
15031,SERAC1
15032,GTF2H5
15033,TULP4
15034,TMEM181A
15035,DYNLT1A
15036,DYNLT1B
15037,DYNLT1C
15038,DYNLT1F
15039,SYTL3
15040,EZR
15041,RSPH3B
15042,GM49719
15043,TAGAP1
15044,RNASET2B
15045,RPS6KA2
15046,UNC93A2
15047,FNDC1
15048,E430024P14RIK
15049,TAGAP
15050,RSPH3A
15051,RNASET2A
15052,FGFR1OP
15053,MPC1
15054,SFT2D1
15055,PRR18
15056,T2
15057,T
15058,PDE10A
15059,1700010I14RIK
15060,QK
15061,PACRG
15062,PRKN
15063,AGPAT4
15064,MAP3K4
15065,4732491K20RIK
15066,SLC22A3
15067,SLC22A1
15068,IGF2R
15069,AIRN
15070,PNLDC1
15071,MRPL18
15072,TCP1
15073,ACAT3
15074,ACAT2
15075,WTAP
15076,SOD2
15077,GPR31B
15078,2700054A10RIK
15079,GM16046
15080,TCTE2
15081,AFDN
15082,DACT2
15083,SMOC2
15084,THBS2
15085,WDR27
15086,1600012H06RIK
15087,PHF10
15088,GM3417
15089,9030025P20RIK
15090,GM3448
15091,GM3435
15092,TCTE3
15093,ERMARD
15094,DLL1
15095,FAM120B
15096,GM49668
15097,PSMB1
15098,TBP
15099,PDCD2
15100,PRDM9
15101,CHD1
15102,RGMB
15103,BC002059
15104,ZFP960
15105,ZFP97
15106,GM5165
15107,AC154200.1
15108,RIOK2
15109,LIX1
15110,LNPEP
15111,SPACA6
15112,HAS1
15113,FPR1
15114,FPR2
15115,VMN2R124
15116,VMN2R96
15117,PPP2R1A
15118,ZFP160
15119,ZFP677
15120,ZFP54
15121,ZFP51
15122,ZFP53
15123,9330136K24RIK
15124,ZFP52
15125,ZFP948
15126,ZFP983
15127,ZFP760
15128,ZFP229
15129,ZFP820
15130,ZFP995
15131,ZFP942
15132,ZFP943
15133,ZFP947
15134,ZFP994
15135,GM7072
15136,ZFP944
15137,ZFP758
15138,ZFP946
15139,ZFP945
15140,ZFP40
15141,6330415G19RIK
15142,ZFP213
15143,ZFP13
15144,MMP25
15145,BICDL2
15146,THOC6
15147,HCFC1R1
15148,TNFRSF12A
15149,CLDN6
15150,CLDN9
15151,1520401A03RIK
15152,PKMYT1
15153,PAQR4
15154,KREMEN2
15155,9530082P21RIK
15156,FLYWCH1
15157,FLYWCH2
15158,SRRM2
15159,ELOB
15160,PRSS32
15161,GM15947
15162,PRSS30
15163,PRSS22
15164,PRSS27
15165,KCTD5
15166,PDPK1
15167,AMDHD2
15168,ATP6V0C
15169,TBC1D24
15170,NTN3
15171,TEDC2
15172,CCNF
15173,ABCA17
15174,ABCA3
15175,D330041H03RIK
15176,RNPS1
15177,ECI1
15178,DNASE1L2
15179,E4F1
15180,PGP
15181,MLST8
15182,BRICD5
15183,TRAF7
15184,RAB26
15185,RAB26OS
15186,PKD1
15187,TSC2
15188,NTHL1
15189,SLC9A3R2
15190,ZFP598
15191,SYNGR3
15192,GFER
15193,NOXO1
15194,TBL3
15195,RNF151
15196,RPS2
15197,SNHG9
15198,NDUFB10
15199,RPL3L
15200,MSRB1
15201,HS3ST6
15202,GM50022
15203,MEIOB
15204,HAGH
15205,FAHD1
15206,IGFALS
15207,NUBP2
15208,SPSB3
15209,EME2
15210,MAPK8IP3
15211,MRPS34
15212,NME3
15213,JPT2
15214,CRAMP1L
15215,IFT140
15216,TMEM204
15217,TELO2
15218,CLCN7
15219,BC003965
15220,UNKL
15221,GNPTG
15222,TSR3
15223,BAIAP3
15224,UBE2I
15225,PRSS34
15226,TPSAB1
15227,TPSB2
15228,TPSG1
15229,CACNA1H
15230,SOX8
15231,2810468N07RIK
15232,LMF1
15233,GNG13
15234,CHTF18
15235,RPUSD1
15236,MSLNL
15237,MSLN
15238,CIAO3
15239,HAGHL
15240,CCDC78
15241,FAM173A
15242,METRN
15243,FBXL16
15244,WDR24
15245,JMJD8
15246,STUB1
15247,RHBDL1
15248,RHOT2
15249,WDR90
15250,MCRIP2
15251,METTL26
15252,WFIKKN1
15253,RAB40C
15254,PIGQ
15255,NHLRC4
15256,CAPN15
15257,1700022N22RIK
15258,RAB11FIP3
15259,DECR2
15260,NME4
15261,TMEM8
15262,MRPL28
15263,AXIN1
15264,ARHGDIG
15265,RGS11
15266,FAM234A
15267,LUC7L
15268,NEURL1B
15269,GM34455
15270,DUSP1
15271,GM50275
15272,ERGIC1
15273,ATP6V0E
15274,CREBRF
15275,BNIP1
15276,NKX2-5
15277,GM17382
15278,GM20468
15279,KIFC5B
15280,PHF1
15281,CUTA
15282,SYNGAP1
15283,ZBTB9
15284,GGNBP1
15285,BAK1
15286,GM50295
15287,ITPR3
15288,UQCC2
15289,IP6K3
15290,LEMD2
15291,9630028I04RIK
15292,GM10505
15293,GM49774
15294,HMGA1
15295,AI413582
15296,C130040N14RIK
15297,NUDT3
15298,GM49741
15299,RPS10
15300,GM15420
15301,PACSIN1
15302,ILRUN
15303,SNRPC
15304,UHRF1BP1
15305,TAF11
15306,ANKS1
15307,TCP11
15308,SCUBE3
15309,C230013L11RIK
15310,ZFP523
15311,DEF6
15312,GM49874
15313,PPARD
15314,FANCE
15315,RPL10A
15316,TEAD3
15317,TULP1
15318,FKBP5
15319,GM20109
15320,E230001N04RIK
15321,SRPK1
15322,SLC26A8
15323,MAPK14
15324,GM4356
15325,MAPK13
15326,GM49864
15327,BRPF3
15328,PNPLA1
15329,4930539E08RIK
15330,PXT1
15331,1700063J08RIK
15332,KCTD20
15333,STK38
15334,GM16196
15335,SRSF3
15336,TRP53COR1
15337,CDKN1A
15338,RAB44
15339,CPNE5
15340,PPIL1
15341,GM50068
15342,BC004004
15343,PI16
15344,MTCH1
15345,FGD2
15346,GM36486
15347,GM26885
15348,PIM1
15349,GM17657
15350,TMEM217
15351,TBC1D22B
15352,2010106G04RIK
15353,RNF8
15354,CMTR1
15355,CCDC167
15356,1810014P07RIK
15357,MDGA1
15358,ZFAND3
15359,BTBD9
15360,GM50240
15361,GLO1
15362,1700097N02RIK
15363,DNAH8
15364,GLP1R
15365,ABCG1
15366,TFF1
15367,TMPRSS3
15368,UBASH3A
15369,RSPH1
15370,SLC37A1
15371,PDE9A
15372,GM9902
15373,WDR4
15374,GM50103
15375,NDUFV3
15376,GM50105
15377,AC166172.1
15378,PKNOX1
15379,GM50107
15380,CBS
15381,U2AF1
15382,CRYAA
15383,SIK1
15384,HSF2BP
15385,RRP1B
15386,GM17276
15387,NOTCH3
15388,EPHX3
15389,BRD4
15390,GM26549
15391,AKAP8
15392,AKAP8L
15393,WIZ
15394,RASAL3
15395,A530088E08RIK
15396,PGLYRP2
15397,CYP4F17
15398,CYP4F16
15399,CYP4F40
15400,ZFP871
15401,GM17115
15402,ZFP811
15403,ZFP799
15404,ZFP870
15405,CYP4F14
15406,CYP4F13
15407,ZFP472
15408,ZFP952
15409,ZFP763
15410,ZFP563
15411,ZFP955A
15412,ZFP955B
