,0
11914,SLC7A7
11915,MRPL52
11916,MMP14
11917,GM10366
11918,LRP10
11919,PRMT5
11920,HAUS4
11921,AJUBA
11922,4931414P19RIK
11923,PSMB5
11924,CDH24
11925,ACIN1
11926,1700123O20RIK
11927,CEBPE
11928,SLC7A8
11929,HOMEZ
11930,PPP1R3E
11931,BCL2L2
11932,PABPN1
11933,SLC22A17
11934,EFS
11935,MYH7
11936,NGDN
11937,ZFHX2
11938,THTPA
11939,AP1G2
11940,DHRS4
11941,CARMIL3
11942,PCK2
11943,A730061H03RIK
11944,DCAF11
11945,PSME1
11946,EMC9
11947,PSME2
11948,RNF31
11949,IRF9
11950,REC8
11951,IPO4
11952,TM9SF1
11953,GM49747
11954,TSSK4
11955,MDP1
11956,NEDD8
11957,GMPR2
11958,TINF2
11959,TGM1
11960,RABGGTA
11961,DHRS1
11962,NOP9
11963,LTB4R1
11964,ADCY4
11965,RIPK3
11966,NFATC4
11967,NYNRIN
11968,KHNYN
11969,SDR39U1
11970,CMA1
11971,MCPT4
11972,MCPT8
11973,CTSG
11974,GZMC
11975,GZMB
11976,RNF17
11977,CENPJ
11978,PARP4
11979,MPHOSPH8
11980,GM16973
11981,PSPC1
11982,ZMYM5
11983,2410022M11RIK
11984,ZMYM2
11985,GJB2
11986,CRYL1
11987,IFT88
11988,IL17D
11989,EEF1AKMT1
11990,XPO4
11991,LATS2
11992,SAP18
11993,SKA3
11994,MRPL57
11995,ZDHHC20
11996,MICU2
11997,3110083C13RIK
11998,RCBTB1
11999,PHF11A
12000,PHF11B
12001,PHF11D
12002,PHF11C
12003,SETDB2
12004,CAB39L
12005,CDADC1
12006,SHISA2
12007,ATP8A2
12008,GM49336
12009,MTMR6
12010,SPATA13
12011,C1QTNF9
12012,MIPEP
12013,TNFRSF19
12014,SACS
12015,ARL11
12016,EBPL
12017,KPNA3
12018,SPRYD7
12019,TRIM13
12020,DLEU2
12021,DLEU7
12022,RNASEH2B
12023,FAM124A
12024,INTS6
12025,WDFY2
12026,DEFB42
12027,CTSB
12028,FDFT1
12029,NEIL2
12030,GATA4
12031,BLK
12032,FAM167A
12033,MTMR9
12034,XKR6
12035,PINX1
12036,SOX7
12037,MSRA
12038,KIF13B
12039,HMBOX1
12040,INTS9
12041,EXTL3
12042,FZD3
12043,ZFP395
12044,ELP3
12045,NUGGC
12046,SCARA5
12047,PBK
12048,ESCO2
12049,CCDC25
12050,SCARA3
12051,CLU
12052,EPHX2
12053,PTK2B
12054,1700001G11RIK
12055,TRIM35
12056,DPYSL2
12057,GM5464
12058,BNIP3L
12059,PPP2R2A
12060,EBF2
12061,GM20667
12062,CDCA2
12063,KCTD9
12064,GNRH1
12065,DOCK5
12066,ADAMDEC1
12067,STC1
12068,SLC25A37
12069,GM16867
12070,LOXL2
12071,R3HCC1
12072,CHMP7
12073,TNFRSF10B
12074,RHOBTB2
12075,EGR3
12076,BIN3
12077,CCAR2
12078,9930012K11RIK
12079,PDLIM2
12080,SORBS3
12081,GM49417
12082,PPP3CC
12083,SLC39A14
12084,PIWIL2
12085,POLR3D
12086,BMP1
12087,REEP4
12088,HR
12089,NUDT18
12090,FAM160B2
12091,DMTN
12092,XPO7
12093,DOK2
12094,GFRA2
12095,FNDC3A
12096,CYSLTR2
12097,RCBTB2
12098,RB1
12099,LPAR6
12100,ITM2B
12101,MED4
12102,NUDT15
12103,SUCLA2
12104,ESD
12105,LRCH1
12106,RUBCNL
12107,LCP1
12108,ZC3H13
12109,SIAH3
12110,COG3
12111,SLC25A30
12112,GM4285
12113,TPT1
12114,GTF2F2
12115,GPALPP1
12116,NUFIP1
12117,TSC22D1
12118,SERP2
12119,1700108F19RIK
12120,LACC1
12121,CCDC122
12122,ENOX1
12123,DNAJC15
12124,EPSTI1
12125,TNFSF11
12126,AKAP11
12127,DGKH
12128,VWA8
12129,GM4632
12130,RGCC
12131,NAA16
12132,MTRF1
12133,KBTBD7
12134,KBTBD6
12135,WBP4
12136,ELF1
12137,SUGT1
12138,OLFM4
12139,PCDH17
12140,DIAPH3
12141,TDRD3
12142,DACH1
12143,RPL36A-PS1
12144,MZT1
12145,BORA
12146,DIS3
12147,PIBF1
12148,KLF5
12149,KLF12
12150,TBC1D4
12151,COMMD6
12152,UCHL3
12153,GM9922
12154,LMO7
12155,KCTD12
12156,ACOD1
12157,CLN5
12158,FBXL3
12159,MYCBP2
12160,1700087I21RIK
12161,GM34907
12162,SLAIN1
12163,EDNRB
12164,RNF219
12165,RBM26
12166,GM17066
12167,NDFIP2
12168,GM10076
12169,SPRY2
12170,TPM3-RS7
12171,MIR17HG
12172,GPC6
12173,TGDS
12174,GPR180
12175,ABCC4
12176,CLDN10
12177,DZIP1
12178,GM49179
12179,DNAJC3
12180,UGGT2
12181,MBNL2
12182,RAP2A
12183,IPO5
12184,FARP1
12185,B930095G15RIK
12186,STK24
12187,DOCK9
12188,1810041H14RIK
12189,UBAC2
12190,GPR18
12191,GPR183
12192,TIMM8A2
12193,A330035P11RIK
12194,TM9SF2
12195,CLYBL
12196,PCCA
12197,GGACT
12198,4930594M22RIK
12199,TMTC4
12200,ITGBL1
12201,FGF14
12202,SELENOP
12203,CCDC152
12204,GHR
12205,FBXO4
12206,AW549877
12207,BC037032
12208,OXCT1
12209,C6
12210,CARD6
12211,RPL37
12212,PRKAA1
12213,GM15938
12214,TTC33
12215,PTGER4
12216,DAB2
12217,FYB
12218,RICTOR
12219,OSMR
12220,LIFR
12221,EGFLAM
12222,GM49207
12223,WDR70
12224,NUP155
12225,CPLANE1
12226,NIPBL
12227,GM49249
12228,SLC1A3
12229,NADK2
12230,SKP2
12231,LMBRD2
12232,UGT3A2
12233,CAPSL
12234,IL7R
12235,SPEF2
12236,PRLR
12237,DNAJC21
12238,BRIX1
12239,RAD1
12240,RAI14
12241,4930556M19RIK
12242,AMACR
12243,ADAMTS12
12244,TARS
12245,NPR3
12246,SUB1
12247,ZFR
12248,MTMR12
12249,GOLPH3
12250,PDZD2
12251,6030458C11RIK
12252,DROSHA
12253,CDH6
12254,BASP1
12255,MYO10
12256,RETREG1
12257,ZFP622
12258,FBXL7
12259,GM36899
12260,ANK
12261,OTULIN
12262,OTULINL
12263,TRIO
12264,CTNND2
12265,DAP
12266,ANKRD33B
12267,ROPN1L
12268,MARCH6
12269,CMBL
12270,CCT5
12271,ATPSCKMT
12272,SNHG18
12273,SEMA5A
12274,GM32618
12275,SDC2
12276,CPQ
12277,TSPYL5
12278,MTDH
12279,LAPTM4B
12280,MATN2
12281,RPL30
12282,RIDA
12283,POP1
12284,STK3
12285,OSR2
12286,VPS13B
12287,COX6C
12288,POLR2K
12289,SPAG1
12290,RNF19A
12291,ANKRD46
12292,PABPC1
12293,YWHAZ
12294,GM10384
12295,ZFP706
12296,GM26766
12297,NCALD
12298,RRM2B
12299,GM49085
12300,UBR5
12301,GM49312
12302,KLF10
12303,GM35248
12304,G930009F23RIK
12305,AZIN1
12306,ATP6V1C1
12307,FZD6
12308,CTHRC1
12309,SLC25A32
12310,DCAF13
12311,LRP12
12312,ZFPM2
12313,OXR1
12314,ANGPT1
12315,EIF3E
12316,EMC2
12317,NUDCD1
12318,ENY2
12319,PKHD1L1
12320,EBAG9
12321,SYBU
12322,TRPS1
12323,EIF3H
12324,UTP23
12325,RAD21
12326,AARD
12327,MED30
12328,GM34794
12329,EXT1
12330,SAMD12
12331,TNFRSF11B
12332,CCN3
12333,ENPP2
12334,GM26684
12335,TAF2
12336,DSCC1
12337,GM9920
12338,DEPTOR
12339,COL14A1
12340,MRPL13
12341,MTBP
12342,SNTB1
12343,HAS2
12344,HAS2OS
12345,ZHX2
12346,DERL1
12347,TBC1D31
12348,FAM83A
12349,9130401M01RIK
12350,ZHX1
12351,ATAD2
12352,WDYHV1
12353,FBXO32
12354,FAM91A1
12355,GM20712
12356,TMEM65
12357,TRMT12
12358,RNF139
12359,TATDN1
12360,NDUFB9
12361,MTSS1
12362,SQLE
12363,WASHC5
12364,NSMCE2
12365,TRIB1
12366,GM2682
12367,LRATD2
12368,9930014A18RIK
12369,MYC
12370,PVT1
12371,FAM49B
12372,ASAP1
12373,EFR3A
12374,TMEM71
12375,PHF20L1
12376,TG
12377,SLA
12378,CCN4
12379,NDRG1
12380,ST3GAL1
12381,ZFAT
12382,GM26621
12383,KHDRBS3
12384,COL22A1
12385,TRAPPC9
12386,PEG13
12387,CHRAC1
12388,AGO2
12389,PTK2
12390,GM49066
12391,DENND3
12392,SLC45A4
12393,PTP4A3
12394,ARC
12395,JRK
12396,THEM6
12397,LYPD2
12398,LYNX1
12399,LY6D
12400,LY6K
12401,GML
12402,LY6M
12403,GM39556
12404,LY6E
12405,LY6I
12406,LY6A
12407,LY6C1
12408,LY6C2
12409,LY6H
12410,GPIHBP1
12411,ZFP41
12412,TOP1MT
12413,RHPN1
12414,ZC3H3
12415,GSDMD
12416,NAPRT
12417,EEF1D
12418,TIGD5
12419,PYCRL
12420,TSTA3
12421,ZFP623
12422,ZFP707
12423,CCDC166
12424,FAM83H
12425,IQANK1
12426,SCRIB
12427,PUF60
12428,NRBP2
12429,PLEC
12430,PARP10
12431,GRINA
12432,SMPD5
12433,OPLAH
12434,EXOSC4
12435,GPAA1
12436,CYC1
12437,SHARPIN
12438,MAF1
12439,GM35339
12440,HGH1
12441,MROH1
12442,BOP1
12443,SCX
12444,HSF1
12445,DGAT1
12446,FBXL6
12447,SLC52A2
12448,ADCK5
12449,CPSF1
12450,SLC39A4
12451,VPS28
12452,TONSL
12453,CYHR1
12454,KIFC2
12455,PPP1R16A
12456,GPT
12457,MFSD3
12458,RECQL4
12459,LRRC14
12460,LRRC24
12461,C030006K11RIK
12462,ARHGAP39
12463,ZFP251
12464,ZFP7
12465,COMMD5
12466,RPL8
12467,ZFP647
12468,1110038F14RIK
12469,APOL6
12470,RBFOX2
12471,APOL9A
12472,APOL7B
12473,APOL11A
12474,APOL7C
12475,APOL10B
12476,APOL11B
12477,APOL9B
12478,MYH9
12479,TXN2
12480,FOXRED2
12481,EIF3D
12482,IFT27
12483,GM49694
12484,PVALB
12485,NCF4
12486,CSF2RB2
12487,CSF2RB
12488,TST
12489,MPST
12490,KCTD17
12491,IL2RB
12492,C1QTNF6
12493,RAC2
12494,GM36738
12495,CYTH4
12496,MFNG
12497,CARD10
12498,CDC42EP1
12499,GGA1
12500,SH3BP1
12501,PDXP
12502,LGALS1
12503,NOL12
12504,TRIOBP
12505,H1F0
12506,GCAT
12507,ANKRD54
12508,EIF3L
12509,MICALL1
12510,1700088E04RIK
12511,POLR2F
12512,PICK1
12513,BAIAP2L2
12514,PLA2G6
12515,MAFF
12516,TMEM184B
12517,CSNK1E
12518,KDELR3
12519,DDX17
12520,DMC1
12521,FAM227A
12522,CBY1
12523,TOMM22
12524,JOSD1
12525,GTPBP1
12526,SUN2
12527,GM16575
12528,GM16576
12529,DNAL4
12530,NPTXR
12531,CBX6
12532,AC113595.1
12533,APOBEC3
12534,CBX7
12535,PDGFB
12536,RPL3
12537,SYNGR1
12538,TAB1
12539,MGAT3
12540,MIEF1
12541,ATF4
12542,RPS19BP1
12543,CACNA1I
12544,GRAP2
12545,FAM83F
12546,A430088P11RIK
12547,TNRC6B
12548,ADSL
12549,SGSM3
12550,MRTFA
12551,8430426J06RIK
12552,SLC25A17
12553,ST13
12554,XPNPEP3
12555,GM17025
12556,RBX1
12557,EP300
12558,L3MBTL2
12559,CHADL
12560,RANGAP1
12561,ZC3H7B
12562,TEF
12563,TOB2
12564,PHF5A
12565,ACO2
12566,POLR3H
12567,CSDC2
12568,PMM1
12569,XRCC6
12570,DESI1
12571,SNU13
12572,CCDC134
12573,SREBF2
12574,SHISA8
12575,TNFRSF13C
12576,CENPM
12577,SEPT3
12578,NAGA
12579,PHETA2
12580,SMDT1
12581,NDUFA6
12582,CYP2D22
12583,TCF20
12584,GM20324
12585,GM29019
12586,NFAM1
12587,SERHL
12588,RRP7A
12589,POLDIP3
12590,CYB5R3
12591,GM49463
12592,A4GALT
12593,ARFGAP3
12594,1700001L05RIK
12595,PACSIN2
12596,TTLL1
12597,BIK
12598,MCAT
12599,TSPO
12600,TTLL12
12601,SCUBE1
12602,SAMM50
12603,PARVB
12604,PARVG
12605,RTL6
12606,PRR5
12607,ARHGAP8
12608,PHF21B
12609,GM29666
12610,NUP50
12611,5031439G07RIK
12612,FAM118A
12613,SMC1B
12614,RIBC2
12615,FBLN1
12616,ATXN10
12617,LNCPPARA
12618,CDPF1
12619,TTC38
12620,GTSE1
12621,TRMU
12622,CELSR1
12623,GRAMD4
12624,CERK
12625,TBC1D22A
12626,TAFA5
12627,BRD1
12628,ZBED4
12629,ALG12
12630,CRELD2
12631,PIM3
12632,MLC1
12633,1810021B22RIK
12634,TRABD
12635,SELENOO
12636,TUBGCP6
12637,HDAC10
12638,MAPK12
12639,MAPK11
12640,PLXNB2
12641,DENND6B
12642,PPP6R2
12643,SBF1
12644,ADM2
12645,LMF2
12646,NCAPH2
12647,SCO2
12648,ODF3B
12649,CPT1B
12650,CHKB
12651,C730034F03RIK
12652,MAPK8IP2
12653,ARSA
12654,C230037L18RIK
12655,SHANK3
12656,RABL2
12657,ALG10B
12658,CPNE8
12659,KIF21A
12660,ABCD2
12661,SLC2A13
12662,LRRK2
12663,CNTN1
12664,GXYLT1
12665,YAF2
12666,ZCRB1
12667,PPHLN1
12668,PRICKLE1
12669,ADAMTS20
12670,PUS7L
12671,IRAK4
12672,TWF1
12673,TMEM117
12674,DBX2
12675,A130051J06RIK
12676,ANO6
12677,2610037D02RIK
12678,ARID2
12679,SCAF11
12680,SLC38A1
12681,SLC38A2
12682,SLC38A4
12683,AMIGO2
12684,PCED1B
12685,RPAP3
12686,ENDOU
12687,RAPGEF3
12688,RAPGEF3OS2
12689,SLC48A1
12690,HDAC7
12691,VDR
12692,TMEM106C
12693,SENP1
12694,PFKM
12695,GM26513
12696,ASB8
12697,CCDC184
12698,ZFP641
12699,LALBA
12700,KANSL2
12701,CCNT1
12702,9330020H09RIK
12703,ADCY6
12704,CACNB3
12705,DDX23
12706,RND1
12707,FKBP11
12708,ARF3
12709,WNT10B
12710,PRKAG1
12711,KMT2D
12712,5730414N17RIK
12713,RHEBL1
12714,DHH
12715,LMBR1L
12716,TUBA1B
12717,TUBA1A
12718,4930578M01RIK
12719,TUBA1C
12720,PRPH
12721,TROAP
12722,SPATS2
12723,KCNH3
12724,MCRS1
12725,1700120C14RIK
12726,FAM186B
12727,PRPF40B
12728,FMNL3
12729,TMBIM6
12730,NCKAP5L
12731,BCDIN3D
12732,AQP5
12733,RACGAP1
12734,ASIC1
12735,SMARCD1
12736,GPD1
12737,COX14
12738,CERS5
12739,LIMA1
12740,GM49494
12741,LARP4
12742,2310068J16RIK
12743,DIP2B
12744,ATF1
12745,METTL7A1
12746,SLC11A2
12747,5330439K02RIK
12748,LETMD1
12749,CSRNP2
12750,TFCP2
12751,POU6F1
12752,GM49492
12753,1110013H19RIK
12754,C330013E15RIK
12755,DAZAP2
12756,SMAGP
12757,BIN2
12758,CELA1
12759,GALNT6
12760,I730030J21RIK
12761,SLC4A8
12762,SCN8A
12763,FIGNL2
12764,ACVRL1
12765,ACVR1B
12766,A330009N23RIK
12767,GRASP
12768,NR4A1
12769,ATG101
12770,GM35853
12771,KRT80
12772,KRT7
12773,KRT83
12774,KRT5
12775,KRT8
12776,KRT18
12777,EIF4B
12778,TNS2
12779,SPRYD3
12780,IGFBP6
12781,SOAT2
12782,CSAD
12783,ZFP740
12784,ITGB7
12785,RARG
12786,MFSD5
12787,ESPL1
12788,PFDN5
12789,MYG1
12790,AAAS
12791,SP1
12792,AMHR2
12793,PRR13
12794,PCBP2
12795,MAP3K12
12796,TARBP2
12797,NPFF
12798,ATF7
12799,ATP5G2
12800,CALCOCO1
12801,HOXC10
12802,HOXC5
12803,HOXC9
12804,HOXC8
12805,HOXC6
12806,HOXC4
12807,D930007P13RIK
12808,SMUG1
12809,CBX5
12810,HNRNPA1
12811,NFE2
12812,COPZ1
12813,GPR84
12814,ZFP385A
12815,ITGA5
12816,NCKAP1L
12817,PDE1B
12818,PPP1R1A
12819,GLYCAM1
12820,MUCL1
12821,MEFV
12822,ZFP263
12823,ZFP174
12824,ZFP597
12825,NAA60
12826,1700037C18RIK
12827,CLUAP1
12828,NLRC3
12829,SLX4
12830,GM15879
12831,TRAP1
12832,CREBBP
12833,ADCY9
12834,SRL
12835,TFAP4
12836,GLIS2
12837,PAM16
12838,CORO7
12839,VASN
12840,DNAJA3
12841,NMRAL1
12842,HMOX2
12843,CDIP1
12844,UBALD1
12845,MGRN1
12846,GM16861
12847,NUDT16L1
12848,ANKS3
12849,SMIM22
12850,ROGDI
12851,GLYR1
12852,UBN1
12853,PPL
12854,NAGPA
12855,AU021092
12856,ALG1
12857,EEF2KMT
12858,METTL22
12859,ABAT
12860,TMEM186
12861,PMM2
12862,CARHSP1
12863,USP7
12864,1810013L24RIK
12865,RPL39L
12866,EMP2
12867,NUBP1
12868,TVP23A
12869,CIITA
12870,DEXI
12871,CLEC16A
12872,SOCS1
12873,TNP2
12874,RMI2
12875,LITAF
12876,SNN
12877,TXNDC11
12878,ZC3H7A
12879,4930509G22RIK
12880,RSL1D1
12881,2610020C07RIK
12882,GSPT1
12883,TNFRSF17
12884,SNX29
12885,CPPED1
12886,SHISA9
12887,ERCC4
12888,MRTFB
12889,PARN
12890,BFAR
12891,3110001I22RIK
12892,RRN3
12893,NTAN1
12894,PDXDC1
12895,MPV17L
12896,MARF1
12897,NDE1
12898,MYH11
12899,FOPNL
12900,ABCC1
12901,SNAI2
12902,UBE2V2
12903,MCM4
12904,PRKDC
12905,MZT2
12906,CEBPD
12907,SPIDR
12908,PKP2
12909,YARS2
12910,DNM1L
12911,FGD4
12912,VPREB1
12913,TOP3B
12914,PPM1F
12915,MAPK1
12916,YPEL1
12917,PPIL2
12918,2610318N02RIK
12919,SDF2L1
12920,CCDC116
12921,YDJC
12922,UBE2L3
12923,HIC2
12924,TMEM191C
12925,PI4KA
12926,SNAP29
12927,CRKL
12928,LZTR1
12929,THAP7
12930,GM49785
12931,P2RX6
12932,SLC7A4
12933,SMPD4
12934,CCDC74A
12935,MED15
12936,KLHL22
12937,SCARF2
12938,CAR15
12939,DGCR2
12940,ESS2
12941,SLC25A1
12942,DGCR6
12943,PRODH
12944,RTN4R
12945,ZDHHC8
12946,RANBP1
12947,TRMT2A
12948,DGCR8
12949,TANGO2
12950,ARVCF
12951,COMT
12952,TXNRD2
12953,GNB1L
12954,TBX1
12955,CLDN5
12956,CDC45
12957,UFD1
12958,2510002D24RIK
12959,MRPL40
12960,HIRA
12961,2010309G21RIK
12962,IGLC1
12963,IGLC3
12964,IGLV1
12965,IGLC4
12966,IGLC2
12967,GM43388
12968,IGLV3
12969,OLFR166
12970,LAMP3
12971,B3GNT5
12972,A930003A15RIK
12973,KLHL6
12974,KLHL24
12975,YEATS2
12976,MAP6D1
12977,PARL
12978,CYP2AB1
12979,ABCC5
12980,EIF2B5
12981,DVL3
12982,AP2M1
12983,ABCF3
12984,ALG3
12985,EEF1AKMT4
12986,CAMK2N2
12987,PSMD2
12988,EIF4G1
12989,FAM131A
12990,CLCN2
12991,POLR2H
12992,4833419O12RIK
12993,EPHB3
12994,VPS8
12995,2510009E07RIK
12996,EHHADH
12997,1300002E11RIK
12998,MAP3K13
12999,TMEM41A
13000,LIPH
13001,SENP2
13002,IGF2BP2
13003,TRA2B
13004,ETV5
13005,GM15651
13006,TBCCD1
13007,DNAJB11
13008,EIF4A2
13009,RFC4
13010,6330408M09RIK
13011,ADIPOQ
13012,B630019A10RIK
13013,BC106179
13014,ST6GAL1
13015,MASP1
13016,RTP4
13017,BCL6
13018,GM31814
13019,LPP
13020,TRP63
13021,P3H2
13022,CLDN1
13023,IL1RAP
13024,GM32312
13025,CCDC50
13026,FGF12
13027,MB21D2
13028,OPA1
13029,GM26834
13030,4632428C04RIK
13031,9030404E10RIK
13032,HES1
13033,ATP13A3
13034,TMEM44
13035,LSG1
13036,FAM43A
13037,GM46565
13038,XXYLT1
13039,ACAP2
13040,GM41442
13041,PPP1R2
13042,APOD
13043,BDH1
13044,GM15743
13045,DLG1
13046,PIGZ
13047,0610012G03RIK
13048,NCBP2
13049,SENP5
13050,GM49733
13051,PAK2
13052,PIGX
13053,CEP19
13054,NRROS
13055,BEX6
13056,FBXO45
13057,WDR53
13058,RNF168
13059,UBXN7
13060,TCTEX1D2
13061,PCYT1A
13062,GM34680
13063,TFRC
13064,TNK2
13065,RUBCN
13066,FYTTD1
13067,LRCH3
13068,IQCG
13069,RPL35A
13070,LMLN
13071,OSBPL11
13072,SNX4
13073,1700007L15RIK
13074,ZFP148
13075,SLC12A8
13076,HEG1
13077,GM15657
13078,ITGB5
13079,UMPS
13080,GM15829
13081,KALRN
13082,CCDC14
13083,MYLK
13084,HACD2
13085,ADCY5
13086,SEC22A
13087,PDIA5
13088,SEMA5B
13089,SLC49A4
13090,HSPBAP1
13091,PARP14
13092,DTX3L
13093,PARP9
13094,KPNA1
13095,WDR5B
13096,FAM162A
13097,CCDC58
13098,STFA3
13099,CD86
13100,ILDR1
13101,SLC15A2
13102,EAF2
13103,IQCB1
13104,GOLGB1
13105,HCLS1
13106,POLQ
13107,GTF2E1
13108,RABL3
13109,HGD
13110,NDUFB4
13111,FSTL1
13112,LRRC58
13113,GPR156
13114,GSK3B
13115,COX17
13116,POPDC2
13117,PLA1A
13118,ADPRH
13119,D930030I03RIK
13120,CD80
13121,TIMMDC1
13122,POGLUT1
13123,TMEM39A
13124,ARHGAP31
13125,B4GALT4
13126,IGSF11
13127,LSAMP
13128,GAP43
13129,ZBTB20
13130,GM49735
13131,QTRT2
13132,CCDC191
13133,ZDHHC23
13134,GRAMD1C
13135,ATP6V1A
13136,NAA50
13137,USF3
13138,SIDT1
13139,SPICE1
13140,BOC
13141,NEPRO
13142,GTPBP8
13143,CD200R1
13144,CD200R4
13145,CD200R3
13146,CCDC80
13147,SLC35A5
13148,ATG3
13149,BTLA
13150,CD200
13151,GCSAM
13152,TAGLN3
13153,ABHD10
13154,PHLDB2
13155,PLCXD2
13156,CD96
13157,GM4737
13158,NECTIN3
13159,MORC1
13160,TRAT1
13161,RETNLA
13162,RETNLG
13163,DZIP3
13164,CIP2A
13165,IFT57
13166,CD47
13167,BBX
13168,DUBR
13169,CBLB
13170,ALCAM
13171,NFKBIZ
13172,NXPE3
13173,CEP97
13174,RPL24
13175,ZBTB11OS1
13176,ZBTB11
13177,PCNP
13178,TRMT10C
13179,SENP7
13180,IMPG2
13181,ABI3BP
13182,TFG
13183,TMEM45A
13184,TOMM70A
13185,NIT2
13186,TBC1D23
13187,CMSS1
13188,FILIP1L
13189,COL8A1
13190,DCBLD2
13191,ST3GAL6
13192,CPOX
13193,CLDND1
13194,RIOX2
13195,CRYBG3
13196,ARL6
13197,NSUN3
13198,ARL13B
13199,PROS1
13200,EPHA3
13201,4930453N24RIK
13202,ZFP654
13203,CGGBP1
13204,CHMP2B
13205,VGLL3
13206,CADM2
13207,GBE1
13208,ROBO1
13209,ROBO2
13210,RBM11
13211,HSPA13
13212,SAMSN1
13213,NRIP1
13214,USP25
13215,MIR99AHG
13216,E330011O21RIK
13217,CXADR
13218,BTG3
13219,D16ERTD472E
13220,MIR155HG
13221,MRPL39
13222,JAM2
13223,ATP5J
13224,GABPA
13225,APP
13226,GM10791
13227,CYYR1
13228,ADAMTS1
13229,ADAMTS5
13230,GM32461
13231,N6AMT1
13232,LTN1
13233,RWDD2B
13234,USP16
13235,CCT8
13236,B130034C11RIK
13237,BACH1
13238,TIAM1
13239,SOD1
13240,SCAF4
13241,GM49708
13242,HUNK
13243,MIS18A
13244,MRAP
13245,URB1
13246,EVA1C
13247,CFAP298
13248,SYNJ1
13249,4930404I05RIK
13250,PAXBP1
13251,OLIG2
13252,IFNAR2
13253,IL10RB
13254,GM49625
13255,A930006K02RIK
13256,IFNAR1
13257,IFNGR2
13258,TMEM50B
13259,DNAJC28
13260,GART
13261,SON
13262,DONSON
13263,GM10785
13264,CRYZL1
13265,ITSN1
13266,ATP5O
13267,MRPS6
13268,SLC5A3
13269,SMIM11
13270,RCAN1
13271,RUNX1
13272,SETD4
13273,CBR1
13274,CBR3
13275,DOP1B
13276,GM30881
13277,MORC3
13278,CHAF1B
13279,HLCS
13280,RIPPLY3
13281,PIGP
13282,TTC3
13283,VPS26C
13284,DYRK1A
13285,KCNJ15
13286,ERG
13287,ETS2
13288,PSMG1
13289,BRWD1
13290,HMGN1
13291,WRB
13292,LCA5L
13293,SH3BGR
13294,ITGB2L
13295,PCP4
13296,DSCAM
13297,BACE2
13298,FAM3B
13299,TMPRSS2
13300,RIPK4
13301,PRDM15
13302,C2CD2
13303,ZBTB21
13304,B230307C23RIK
13305,A630089N07RIK
13306,SCAF8
13307,GM49797
13308,TIAM2
13309,TFB1M
13310,1700102H20RIK
13311,ARID1B
13312,TMEM242
13313,ZDHHC14
13314,3300005D01RIK
13315,SNX9
13316,SYNJ2
13317,SERAC1
13318,GTF2H5
13319,TULP4
13320,TMEM181A
13321,DYNLT1A
13322,DYNLT1B
13323,DYNLT1F
13324,SYTL3
13325,EZR
13326,4933426B08RIK
13327,RSPH3B
13328,GM49719
13329,TAGAP1
13330,RNASET2B
13331,RPS6KA2
13332,FNDC1
13333,E430024P14RIK
13334,TAGAP
13335,RSPH3A
13336,GM1604A
13337,RNASET2A
13338,FGFR1OP
13339,CCR6
13340,MPC1
13341,SFT2D1
13342,PDE10A
13343,1700010I14RIK
13344,QK
13345,PRKN
13346,AGPAT4
13347,MAP3K4
13348,4732491K20RIK
13349,SLC22A3
13350,C030013G03RIK
13351,SLC22A2
13352,IGF2R
13353,AIRN
13354,PNLDC1
13355,MRPL18
13356,TCP1
13357,ACAT2
13358,WTAP
13359,SOD2
13360,GM16046
13361,TCTE2
13362,AFDN
13363,DACT2
13364,SMOC2
13365,THBS2
13366,WDR27
13367,1600012H06RIK
13368,PHF10
13369,9030025P20RIK
13370,GM3448
13371,GM3435
13372,ERMARD
13373,GM35576
13374,DLL1
13375,FAM120B
13376,PSMB1
13377,TBP
13378,PDCD2
13379,PRDM9
13380,CHD1
13381,RGMB
13382,BC002059
13383,ZFP960
13384,ZFP97
13385,GM5165
13386,RIOK2
13387,LIX1
13388,LNPEP
13389,SPACA6
13390,FPR2
13391,VMN2R95
13392,VMN2R96
13393,VMN2R97
13394,PPP2R1A
13395,ZFP160
13396,ZFP677
13397,ZFP54
13398,ZFP51
13399,ZFP53
13400,9330136K24RIK
13401,ZFP52
13402,ZFP948
13403,ZFP983
13404,ZFP760
13405,ZFP229
13406,ZFP820
13407,ZFP995
13408,ZFP942
13409,ZFP943
13410,ZFP947
13411,ZFP994
13412,GM7072
13413,ZFP944
13414,ZFP758
13415,ZFP946
13416,ZFP945
13417,ZFP40
13418,6330415G19RIK
13419,ZFP213
13420,ZFP13
13421,MMP25
13422,BICDL2
13423,THOC6
13424,HCFC1R1
13425,TNFRSF12A
13426,PKMYT1
13427,PAQR4
13428,KREMEN2
13429,9530082P21RIK
13430,FLYWCH1
13431,FLYWCH2
13432,SRRM2
13433,ELOB
13434,PRSS30
13435,KCTD5
13436,PDPK1
13437,AMDHD2
13438,ATP6V0C
13439,TBC1D24
13440,NTN3
13441,TEDC2
13442,CCNF
13443,ABCA17
13444,ABCA3
13445,D330041H03RIK
13446,RNPS1
13447,ECI1
13448,DNASE1L2
13449,E4F1
13450,PGP
13451,MLST8
13452,BRICD5
13453,CASKIN1
13454,TRAF7
13455,RAB26
13456,RAB26OS
13457,PKD1
13458,TSC2
13459,NTHL1
13460,SLC9A3R2
13461,NPW
13462,ZFP598
13463,GFER
