	AveExpr	Coef.(Intercept)	Coef.metadata$cell_typeTh17p	t.(Intercept)	t.metadata$cell_typeTh17p	P.value.(Intercept)	P.value.metadata$cell_typeTh17p	F	F.p.value
XRCC5	2.97454947639947	2.92945521005048	0.0940815628863672	16.1592997487959	0.359292870284505	1.23970960592984e-42	0.719630112978365	258.590886121284	7.05420630430487e-66
TYW3	1.78683547865438	1.82595758237182	-0.0816216552378194	12.9483661065365	-0.400717292871001	9.81626574271286e-31	0.688915028755158	154.253442434459	9.95073745169999e-47
CRYZ	1.20413241249877	1.14892964414686	0.115171243324116	7.1408890678407	0.495577188879378	7.10578156592502e-12	0.620557507384596	53.9073127008857	1.03178043862676e-20
FPGT	0.909473664516377	0.914964774315436	-0.0114562722426415	6.84297479606347	-0.0593187912602369	4.40636431240634e-11	0.952737898847717	44.4293173885736	1.2887514186677e-17
ZRANB2	6.81496559463215	6.63244808415735	0.380791928328706	91.011725976928	3.61759234960222	1.04746966231296e-219	0.000349081137662774	8404.3405005568	4.41899970162059e-263
CTH	3.23278936273586	2.19725503766972	2.16046729690058	9.81861512404877	6.68383723975425	6.69197981636856e-20	1.14245362991772e-10	222.731159961315	6.49830264566804e-60
ANKRD13C	2.34930952952183	2.20824590674914	0.294305400029359	14.9321931011798	1.37778926104534	4.87811404014653e-38	0.169300709722596	243.288459085913	2.12222265793516e-63
SMARCAL1	0.929099640411277	1.06720647613918	-0.288136563748854	9.58786702943174	-1.79217462547584	3.73549537347997e-19	0.0741179482722164	68.5115865116342	3.26800751842528e-25
SRSF11	6.28319203188457	6.09645636300037	0.389592402708031	77.4122244337971	3.42492415074754	1.38620567587693e-199	0.000701139023660897	6118.32288708853	6.24108810514902e-243
LRRC40	3.42003469330016	3.56752574735522	-0.307715148747958	21.9586347817392	-1.31128018196479	2.87419257294339e-64	0.190771196135138	426.388095031157	3.28602502500535e-88
DEPDC1A	3.04107195797781	2.82843840669728	0.44362395590902	12.9662681378155	1.4079643678908	8.45475282401306e-31	0.160182525866426	187.62098296951	1.72962939016194e-53
TMEM68	2.92690296642417	2.98099588385578	-0.112855727015579	15.6567428332332	-0.4103666376304	9.53490144650686e-41	0.681831496772781	227.012045052099	1.17827187264145e-60
TGS1	4.20906140488486	4.23631494094742	-0.0568598953823248	31.7964286707721	-0.295463992097426	7.77949504146725e-98	0.767844936540027	958.432573590126	1.26089340881261e-130
RPS20	11.6743273166923	11.6626188206763	0.0244277974434324	562.172442765456	0.815203776512234	0	0.415605832419394	304090.045692988	0
CHCHD7	2.41606557005329	2.70343809535798	-0.599554189484607	14.2666910230298	-2.19050207848337	1.44821758633586e-35	0.0292613421495189	158.506064497213	1.24761677147943e-47
GM11808	0.203763335816429	0.16802100791002	0.0745703244090542	1.64267447540128	0.50473376315205	0.101503588771314	0.614118360615339	3.938202907889	0.020504197482711
RPL37A	11.4263484507201	11.4819866218683	-0.11607963764732	574.952770276897	-4.02420020887549	0	7.25267537168413e-05	314374.590970295	0
IMPAD1	2.13565909329196	2.15442196131212	-0.0391455519845059	14.316248776876	-0.180089872956249	9.49180460193114e-36	0.85720424685852	193.41415967827	1.35811851471863e-54
UBXN2B	1.60466428895472	1.46478920545998	0.29182571376599	9.00303187930963	1.24178272739859	2.65153046304243e-17	0.215291859901603	94.1795867137209	1.96133884765935e-32
SDCBP	6.13740780914012	6.06562039360237	0.149772305798178	44.5255528616351	0.761156587843894	7.98727022057821e-134	0.447164613864791	1949.36761462767	4.92844255639479e-172
NSMAF	1.72069696185776	1.34171610312026	0.790679489452357	7.95925527874655	3.24728701807354	3.64243965227967e-14	0.00129788090705524	105.323899307308	2.46273230679344e-35
TOX	2.06329025402206	2.22550946647997	-0.33844296124312	11.9323412449545	-1.25629058914879	4.25052510393039e-27	0.209993247341244	118.30706667579	1.47117875829347e-38
RAB2A	5.38412985745763	5.46374979667425	-0.166113542250507	51.1766119757359	-1.07719460161706	8.8478539598137e-150	0.282263381815027	2442.79330656982	1.02124929372812e-185
CHD7	3.07343404834728	2.63355879338647	0.917725352076513	25.1823420733205	6.07539096692989	8.15440532670017e-76	3.76368798127228e-09	847.818944572878	8.28156717830379e-124
2610301B20RIK	2.66958219257059	2.16015898870068	1.06282538936887	10.1603168907089	3.46092237409664	5.05626406186993e-21	0.000616913686954405	157.387195372084	2.14844868051106e-47
PLEKHF2	2.38622767412668	2.74485674116645	-0.748218916845563	18.8441987675104	-3.55627288874275	9.9999576379777e-53	0.000437282439617013	264.033258120974	9.75839276163069e-67
NDUFAF6	1.18086821268924	0.981201855604096	0.416570097515771	8.26770431408731	2.43009397350722	4.54924097680894e-15	0.0156844453729123	98.0234611590948	1.8930298682325e-33
TRP53INP1	2.16759522615586	1.96805780781307	0.416301088628838	10.2707709187116	1.50411533704109	2.17456297051948e-21	0.133609295190645	124.010221685095	6.32014840230405e-40
CCNE2	4.13596900486135	4.11438577870439	0.0450297524138041	22.3533775584926	0.169373750239515	1.0462046152706e-65	0.865617427854691	484.880523874898	1.75910150508034e-94
INTS8	2.23266633090669	2.26106329699972	-0.0592454688271935	14.6247896513079	-0.265301954655626	6.80091250259822e-37	0.790960037454609	200.294411207006	6.99179543107595e-56
DPY19L4	0.588822153438016	0.602436072895989	-0.0284031413151942	5.61590815850001	-0.183309006545771	4.47729184391176e-08	0.854680055000124	28.9487302779634	3.23222517374225e-12
1110037F02RIK	3.22150877006635	3.51503567871191	-0.612394269836058	23.2580174223628	-2.80532042305868	5.58426355663401e-69	0.00535681624855824	440.245345158902	9.44381629012253e-90
RAD54B	2.1053282498217	2.17885590448037	-0.153403020510893	12.7440364609071	-0.621184782036729	5.37445826020665e-30	0.534952259305823	145.801755139178	6.73261578154178e-45
GEM	1.8804319227505	2.0658959195224	-0.386939273840659	12.008933829431	-1.55721015584454	2.27821119624532e-27	0.120480497469952	115.948084065316	5.51580659376649e-38
TMEM67	0.709789875127932	0.753546187837026	-0.0912901488175342	6.03389851248566	-0.50608147504438	4.73465761298903e-09	0.613173116956332	31.1469956988292	5.1859965228999e-13
RBM12B2	1.45112189005383	1.31932228927086	0.274977584367348	9.60080570697099	1.38535946055492	3.39398652158546e-19	0.166977220754971	108.040606961889	5.05190739365439e-36
RBM12B1	0.543602736729517	0.493477900426893	0.104576996602596	4.68480158629242	0.687334367920446	4.26358557005218e-06	0.492405889373196	25.8103703559202	4.58324315703675e-11
FAM92A	3.16734807189335	3.09564830977035	0.149589431767393	16.2664786854	0.544190864136347	4.90437445383369e-43	0.586716518554822	266.138804282144	4.57143822274304e-67
TRIQK	0.170944979556075	0.0291067639010277	0.295921457122042	0.435735414126599	3.06700012173595	0.663343736019379	0.00236034661934684	10.9919557239245	2.4769176474986e-05
OTUD6B	4.52726831914054	4.46048477792061	0.139332568012807	27.8615563810403	0.602537878705682	5.09717545254943e-85	0.547273753187656	768.091214766773	2.08301534947892e-118
TMEM55A	3.86759166139875	4.15521882897422	-0.600085457531551	24.7002819374725	-2.46961647446376	4.04446163952486e-74	0.0140852749933806	510.610574581053	4.65408253313903e-97
DECR1	1.88354242256565	1.65095048568731	0.485263753199419	9.32893102904851	1.89838410075368	2.50918950514141e-18	0.0586101696987235	110.579045799891	1.16727126191683e-36
NBN	2.80506910511168	2.73533798975219	0.145482183124109	16.654908143299	0.61326680143415	1.69815261422481e-44	0.540167082460083	280.305826842242	3.06682702808538e-69
OSGIN2	1.25329560695112	1.11495186663641	0.288630825117019	7.17223127229492	1.28543250643563	5.84672742300018e-12	0.199637884534075	63.2419512317046	1.26465178039352e-23
RIPK2	0.831426870399823	0.627644707295246	0.425157030937605	4.89256296479384	2.29445909326079	1.63080742287329e-06	0.0224583860501957	42.9674766171443	3.99229775720072e-17
CPNE3	4.15675098550842	4.45995797297338	-0.632590117732642	33.4080458964521	-3.28058361628476	7.65895078880592e-103	0.00115870992353052	936.359689346057	2.54105301108974e-129
RMDN1	2.09394051979685	1.95660535136115	0.286526610405422	10.6682060525491	1.08158715683487	1.00939363484454e-22	0.280309289721663	125.753705299102	2.44645869764458e-40
WWP1	1.41950790940666	1.6600991189666	-0.501952883254555	13.441905407595	-2.81383203810418	1.5698752932196e-32	0.0052206380769461	130.817543891921	1.6069981503803e-41
ATP6V0D2	0.273254680461189	0.113882603490288	0.332502894399722	1.34281829497751	2.71433654428395	0.18035131629764	0.00702729085889801	13.6526829628741	2.12080539853639e-06
GGH	1.76918762997024	1.50219641738272	0.557032026261738	7.89926694970291	2.02790980681266	5.4279615614746e-14	0.0434576869342071	85.167299630275	5.46430743683245e-30
CCNC	5.07843563066481	5.31588013040418	-0.495387805211628	39.0466074566669	-2.5191953138744	2.6943505267127e-119	0.0122847194332449	1339.36008407376	8.85864837724726e-150
TSTD3	3.90852226363196	3.53183541418303	0.785893426907833	19.9295302243613	3.07021410324722	8.82193357035481e-57	0.00233587072103533	471.812652743077	3.93256044168309e-93
USP45	2.22888428025836	2.11279075165246	0.242209520113031	15.3303837500322	1.21673541615177	1.58958393195041e-39	0.224666357268271	251.905254670937	8.30989967255398e-65
COQ3	3.65828777454123	3.41340693076794	0.510902479814785	19.4624928258872	2.016772038132	4.86287762817436e-55	0.0446147415318856	419.832866773516	1.8149818501988e-87
FBXL4	0.765744281125998	0.87764587485515	-0.233463756701108	6.73794946649325	-1.24089862792129	8.27763764339664e-11	0.215617855640427	33.9574840749033	5.16222462752759e-14
MMS22L	1.37994610039982	1.28532077918314	0.197419734912515	9.65525608534832	1.02671813715273	2.26553827157167e-19	0.305384736431868	103.712852059389	6.35134227971331e-35
NDUFAF4	5.31403552665283	5.19896631705468	0.240072451679609	60.8031236337075	1.94383597686468	3.6741813768784e-170	0.0528550258066666	3710.8969595575	1.59315120902788e-211
UFL1	2.75752123043116	3.09864611829838	-0.711699406341677	18.4800376201069	-2.93856888235095	2.32156138540499e-51	0.00355461267102558	264.028701982839	9.77445903368958e-67
MANEA	0.778624849362875	0.765211950409838	0.0279837460171276	6.93955049153211	0.175696798429484	2.45307045688804e-11	0.860651315545053	47.8946216394108	9.13643291140643e-19
MAP3K7	1.86191688822904	2.25468541114119	-0.819445119744768	16.5964840888582	-4.17598003277329	2.81677570112917e-44	3.89879688310817e-05	189.092565323533	9.02540555142336e-54
BACH2	3.76004979642947	4.28163880707476	-1.08820728839664	38.8555934196319	-6.83696803650605	9.15969932467233e-119	4.56899256100554e-11	1141.43251350074	1.55797842441238e-140
CASP8AP2	5.10226723270458	5.32113101889418	-0.45662228773371	47.1547917053929	-2.80147908916478	2.45262980547214e-140	0.00541932341360151	1967.10908352454	1.40346922726011e-172
MDN1	2.54249398089968	2.53366310767851	0.0184241239866052	22.8049653851068	0.114808964091519	2.40704870366775e-67	0.908673756117368	502.895457290746	2.69138846226185e-96
LYRM2	4.12547878252459	4.05693727318631	0.143000271281298	24.9946129634902	0.609948806495412	3.71772148965626e-75	0.542359905882177	620.534919964109	4.81828780430343e-107
RRAGD	0.924533632691115	1.33659310747369	-0.859692429402487	10.7405964054311	-4.78278307623097	5.73886207153075e-23	2.72089120978265e-06	64.4398227027402	5.46553618147452e-24
UBE2J1	3.73681797018032	4.05647758578283	-0.666915744782215	28.6970685614471	-3.26638841358046	8.23069806574869e-88	0.00121625499419187	676.410867153309	1.38681640213002e-111
PNRC1	2.91697900123915	2.78476102387041	0.275850456380811	14.146481291455	0.970158304828557	4.0311062487705e-35	0.332753274479588	211.323055601231	6.78318236191874e-58
RNGTT	4.28311562367141	4.18798888942697	0.198465848423648	28.4484475807527	0.933355814909647	5.5240035771849e-87	0.351390877709217	813.297450961176	1.59033911609776e-121
AKIRIN2	1.73664260540522	1.75240530018056	-0.0328861977327287	11.2834066463304	-0.146597899268846	7.91182380858541e-25	0.883548399520883	120.077652167232	5.49787623924196e-39
ORC3	5.59105935972763	5.66797873204678	-0.160479265989606	49.8917416675028	-0.977975068437553	7.91418410282809e-147	0.328878824358437	2326.31999520215	9.73512022944065e-183
RARS2	4.85886673903089	4.42443623156339	0.906365806946576	22.4119341429114	3.17858121125649	6.40789023199219e-66	0.00163535309758334	586.758068185307	3.89561927278164e-104
SLC35A1	3.87273465343742	3.62487414967781	0.517119036620776	17.6417214133132	1.74239635324679	3.2849044175244e-48	0.0824693370109481	342.650075377264	5.05922774461591e-78
CXCR2	6.58050976857014	6.30546193328146	0.573840807436821	87.4451335095998	5.50958093401973	1.03357362742442e-214	7.7769591558978e-08	8012.55540274712	4.82455760984826e-260
SMIM8	3.44424866013172	3.33442037747261	0.229138143677288	15.1607175213013	0.721282169200501	6.84630994187061e-39	0.471300650543956	235.753589228348	3.82694794979349e-62
ZFP292	2.72326880197969	2.73063083330439	-0.0153596336990036	20.8667733824996	-0.0812608890589815	2.95035460470416e-60	0.935288951594123	415.872443244147	5.14561414959459e-87
MOB3B	0.895246813975806	1.39325294892489	-1.03900560528945	12.7563546585361	-6.58601788826085	4.85191290135084e-30	2.03604363888689e-10	86.2041750827219	2.82809870392205e-30
3110043O21RIK	2.53087313597674	3.14065617759958	-1.27220922352965	17.346328705187	-4.8646782146603	4.24662095563758e-47	1.85885098617474e-06	199.464224462741	9.96992047277352e-56
ARPC2	8.55523779872775	8.57900046438072	-0.0495767844558316	196.91975279865	-0.787842394392275	6.12457608422893e-318	0.431414254298189	37030.8812139406	0
ACO1	2.14483211462559	2.21182808624619	-0.139775768129299	13.6110002971193	-0.595496157776042	3.77380354182358e-33	0.551963217500104	167.46154193281	1.72637501234659e-49
DDX58	0.440118233524897	0.591048416832606	-0.314890310498097	6.03930457361167	-2.227571087626	4.5954737919868e-09	0.0266546731299456	21.901407618921	1.33309113324231e-09
TOPORS	2.59058427670535	2.68275759780121	-0.192304051207175	17.3768927499428	-0.862357851457723	3.2585222684975e-47	0.389183112100494	270.747669370959	8.80999764795066e-68
NDUFB6	9.09705345796286	9.19132757661714	-0.196687010142036	176.021573575128	-2.60778470859503	1.59420589837594e-303	0.00957140712027902	29148.6551575566	0
APTX	3.17262607388682	3.05273397134334	0.250134602428846	18.8450240380612	1.0690300455956	9.92900167701991e-53	0.285920117853115	368.907529613393	2.15785472165741e-81
DNAJA1	7.05579696358791	7.02363818639279	0.0670938517020443	146.032262447246	0.965779111458411	1.3491336378684e-279	0.334936754904955	20666.4732551093	1.03803192191246e-320
SMU1	7.34100947584688	7.3878629121043	-0.0977517734867062	92.4809386394045	-0.847161961922857	1.03653062555243e-221	0.397583768339546	8109.39852896282	8.3008138180547e-261
B4GALT1	4.76632246282108	5.88297238956131	-2.32970128600481	70.4644976879525	-19.3188909419373	4.98599703198565e-188	1.67258070243744e-54	3316.32625791908	1.54635472030006e-204
AAMP	5.62885389830563	5.68543038893476	-0.118037282607534	58.5632191167282	-0.841761771873055	1.13381191479631e-165	0.400595389931205	3228.50792549565	7.12024796417814e-203
BAG1	4.3088913695902	4.25064037876426	0.121530844169232	29.8355532381427	0.5905744411115	1.48693953045721e-91	0.55525258986092	878.552711740802	8.92970153747957e-126
CHMP5	6.33976350917627	6.35181184295311	-0.0251368114768672	57.950555875464	-0.158773701875971	2.03085092503089e-164	0.873954568180181	3212.61614397434	1.43907642527755e-202
NFX1	4.5953483940212	4.49060979394489	0.218519381454189	40.4675011690306	1.36332510595256	3.40197293756533e-123	0.173807768522642	1647.6884501404	5.61423420256382e-162
AQP3	3.29855460272147	6.31829734794774	-6.30018270586777	53.8107046285387	-37.1475489645065	1.19234413626048e-155	6.2062655086624e-114	1447.80692111385	2.45830475968788e-154
NOL6	1.78483174490487	2.02701065625877	-0.505265354623253	15.7482559797783	-2.7177177759567	4.32745038921056e-41	0.00695763203242885	188.338391860899	1.25917103830179e-53
UBE2R2	3.76280091623202	3.93887375834853	-0.367346217365369	30.9456878740584	-1.99807622585224	3.89455589272189e-95	0.0466156765118407	841.204308731797	2.23584717587268e-123
PNKD	7.31308292847007	7.46755826514321	-0.322286673634596	35.5854164369408	-1.06327152136417	2.17976196389455e-109	0.288518508568971	1166.78106177556	8.55532202600192e-142
UBAP2	3.55385921280636	3.65031780870449	-0.201244552593229	34.2438556818124	-1.30702686867371	2.19847023828416e-105	0.192209862026673	1068.17614375424	9.52822963756652e-137
DCAF12	2.69632450865884	2.78851748126063	-0.192345050751923	18.4477856705578	-0.88096831727388	3.06790950792765e-51	0.379043957009845	305.934416073905	5.38484186779463e-73
UBAP1	1.73342850831285	1.6905431254728	0.0894731008893273	9.49935071853266	0.348071575026091	7.18511507568572e-19	0.728031842667084	91.1647479746143	1.25960884121832e-31
KIF24	0.858354656176821	0.930817878668979	-0.151182262753424	8.54385889683495	-0.960723896533473	6.78715823323377e-16	0.337468811703597	60.0693224050561	1.19387024675295e-22
NUDT2	4.82872149673179	4.65460410856925	0.363266493288747	22.6651196848006	1.22464160844916	7.72399775297636e-67	0.221676152986787	531.64153796497	4.31202558622753e-99
TMBIM1	1.65604797944992	1.51762210619689	0.288802181607046	8.54093053520575	1.12525361395172	6.92680724660406e-16	0.261385812795052	84.0434541872576	1.119439356813e-29
RPP25L	5.41782101408781	5.34634517872448	0.149122246441466	28.0133364842019	0.540951938720803	1.57521412595024e-85	0.58894428580411	773.994997115312	7.99800677251592e-119
DCTN3	6.7704977417161	6.81546352150114	-0.0938134973932457	64.2293453052913	-0.612085125442671	9.19669406520181e-177	0.540947526733543	3909.57235074415	8.91551468992004e-215
SIGMAR1	4.02396665876326	3.97689835562548	0.0982000569061504	32.5119703565797	0.555800508534893	4.47481898176616e-100	0.578763707081808	1039.35029954743	3.40253459003782e-135
GALT	1.83410618015424	1.95234971439553	-0.246695143381111	11.5615482516781	-1.01141032706231	8.53239542851125e-26	0.312639460895029	113.792395841387	1.86454828419563e-37
IL11RA1	0.208956187421234	0.169813081863731	0.0816654720264451	2.5004362117363	0.832513938984595	0.0129403716562759	0.405784681133467	9.43710308667958	0.000106148475060318
CCL27A	0.827618388088968	0.47875940339805	0.727835291801196	3.70084386889002	3.89515691432418	0.000255832119229212	0.000121165548809394	46.8884457645315	1.96072079305553e-18
CTDSP1	1.3667417622446	1.54670354674479	-0.375459838165864	11.7596216967978	-1.97632406643188	1.72595365451056e-26	0.0490387485776796	105.642844664388	2.04300798023019e-35
USP37	4.99140474994404	5.07001342849427	-0.164003717838611	48.2522348445531	-1.08061357187702	5.65756571177919e-143	0.28074160446545	2167.55575145578	1.92016366798457e-178
RQCD1	7.41625149671923	7.59900869252287	-0.381291991244987	116.563727526463	-4.04923116044613	6.82585857784086e-251	6.55529817377421e-05	12435.3877380974	4.21618332442547e-288
DNAJB5	0.374826361756418	0.438644472875498	-0.133145699457075	5.2490943178182	-1.10308063302073	2.90716984955301e-07	0.270880933072217	19.9278426157439	7.52666005873666e-09
VCP	6.21555864366149	6.23334377638373	-0.0371056725859911	86.0790695343562	-0.354752278689964	9.49118557000024e-213	0.723025762113424	7074.70317444643	3.91728293126952e-252
FANCG	1.22956026423046	1.40060486693047	-0.356855645920897	9.1590567338227	-1.61560835886732	8.62419442917657e-18	0.107235747812063	63.3864134272148	1.14267658047648e-23
PIGO	0.699789596216743	0.652821440722526	0.0979911157792995	6.29155672792111	0.65382091818625	1.11764247727248e-09	0.513730700703293	43.8908044206565	1.95267931275239e-17
STOML2	7.29944542406706	7.19667444352108	0.214414275959242	100.211966999261	2.06704451162279	8.60422494093095e-232	0.0395921089511583	9922.92609515088	1.13649103204855e-273
FAM214B	0.572890749896878	0.858887787820087	-0.596684467609573	8.21240990796268	-3.94991113085877	6.62875183584661e-15	9.76157497080311e-05	36.6148660812355	6.01823425058929e-15
PLCD4	0.610594693946634	0.221347677658115	0.812098091537199	2.05821159603137	5.22795621896776	0.0404379636920863	3.22854653880063e-07	44.6205065438534	1.11229558504516e-17
CD72	1.14245247410713	1.73220502712577	-1.2304189955065	10.9507829639542	-5.38526780695282	1.1036428989654e-23	1.46806511470038e-07	64.5914845631121	4.91643013298087e-24
SIT1	1.65390549356953	2.01993415589606	-0.763656921400675	12.7836859787804	-3.34599721077544	3.86641090553887e-30	0.000924768167077137	110.806195530881	1.02456134063039e-36
CCDC107	4.11158145175889	4.15694598526178	-0.0946454296103391	22.6588733482286	-0.357167536749034	8.13727049533872e-67	0.72121884118784	482.385385313674	3.16794056748974e-94
ARHGEF39	1.39166482808951	1.44177062434827	-0.10453727277009	8.14352724429536	-0.408785938046724	1.05723955075461e-14	0.682989971793083	59.4161174155463	1.90339452890655e-22
ZFP142	1.19819024901201	1.26440605489057	-0.138148084207054	10.0668162651782	-0.761480599371935	1.02941404113489e-20	0.446971427021688	87.6783222136336	1.11425938877357e-30
CAR9	0.256513679427956	0.256204478686909	0.000645095071249076	3.16809403012546	0.00552259850127632	0.00169348885175822	0.995597316418405	9.66129832180262	8.59812461511812e-05
TLN1	3.8409886020782	4.08163515390653	-0.502068345541124	35.1794601622985	-2.99589253657318	3.46795016676129e-108	0.00296599076957227	1056.9027842489	3.81823520283202e-136
CREB3	3.82269948582962	3.81663809259087	0.0126460722247262	21.5036978893475	0.0493283090592742	1.33202136041097e-62	0.96069065938579	445.447879785036	2.54530851210258e-90
GBA2	0.550822375269093	0.533575199364536	0.0359833166354079	5.40181682858375	0.252205068243357	1.34986007739678e-07	0.801056181766574	29.8926862025733	1.46915787947362e-12
BCS1L	1.97579952615219	2.05806912834154	-0.17164161607851	10.0825118128441	-0.582156535636637	9.13805784178526e-21	0.560900812554205	90.1387593361	2.38458524045764e-31
HINT2	2.39766453876074	2.53241536737217	-0.281134822282853	10.5506703809924	-0.810901601648155	2.51595089988856e-22	0.418068445714211	96.1492128441347	5.89210077431355e-33
RNF25	0.671332420592148	0.511713333541874	0.333018239169637	4.03434895128195	1.81770393664454	6.96182355651251e-05	0.0701121040641516	28.5524864867773	4.50594154071825e-12
RECK	0.285916195679656	0.237813216038502	0.100358734503127	2.91646007667887	0.852086387316109	0.00380885893832608	0.39484946862425	12.1691856849808	8.30747572852746e-06
GLIPR2	7.22168074511422	7.14055427719749	0.169256659682386	78.9011427972529	1.29480848214573	6.13068512456234e-202	0.196387251603364	6115.47080573276	6.67965363141784e-243
CLTA	4.92525036029327	5.23473313967284	-0.645683496547313	39.9875009543037	-3.41474127460863	6.8888336478263e-122	0.0007268446350275	1365.1045461901	6.85917923850251e-151
GNE	0.871908184035963	0.727681017209428	0.300905599853922	5.67641282947813	1.62506822416907	3.25852321782149e-08	0.105203691205138	45.7424550520243	4.70129429208947e-18
RNF38	2.068541873051	2.0331407357145	0.0738584879682316	11.8727433762365	0.298601821494279	6.89899144659212e-27	0.765451701043822	140.160334845799	1.20041223621772e-43
MELK	3.65702344856293	4.09153613582175	-0.906537261187481	23.1803540892132	-3.55572147939753	1.06294048923895e-68	0.000438163025064591	418.527183780819	2.55697287308838e-87
TTLL4	1.60926258201661	1.62830614138646	-0.0397311670306147	10.8669955546606	-0.183574837123008	2.13276839290655e-23	0.854471677958026	110.779092043722	1.0406217729891e-36
ZCCHC7	4.26803254048397	4.13923849013867	0.268707011511779	30.9599961953875	1.3914507808526	3.50534490777884e-95	0.16512518950938	979.572991132331	7.50909933986005e-132
GRHPR	5.2852369280973	4.66176463118035	1.30076954033034	25.5063364007517	4.92727158308073	6.00407959630539e-77	1.3845099022046e-06	815.138841004615	1.19575047814849e-121
ZBTB5	0.442686671803162	0.503141665017056	-0.126129122532584	5.75649640216705	-0.999060366521146	2.13141175450403e-08	0.318574882358453	25.1322055158119	8.17991434681278e-11
POLR1E	3.4128907403379	3.28448244551235	0.267902197837474	20.4877972293746	1.15694576280013	7.44730377606126e-59	0.248219811527325	435.872851959562	2.86819526166925e-89
TOMM5	9.82848355977913	9.52224904870195	0.638906533902045	171.164775471581	7.95097868978495	6.21144857966845e-300	3.84895969317823e-14	30003.476497598	0
TRMT10B	2.00381944487078	1.83193090043098	0.358616387680152	9.99242789017416	1.3542550614693	1.80829516684895e-20	0.176679616695788	115.635143541401	6.57856593002355e-38
EXOSC3	4.97268410431844	4.64080451997538	0.692410643593432	30.5868975419845	3.15947038709272	5.50479298088308e-94	0.00174271925963135	1036.46231785319	4.89150939505332e-135
DCAF10	3.4277963298406	3.45134089496653	-0.0491217545792825	44.3460213686488	-0.436967439292164	2.27765256055717e-133	0.66245099588761	1862.8459453101	2.63574786228485e-169
SLC25A51	3.53009834552374	3.38648079060494	0.299633747672324	24.3560949652398	1.49196340096895	6.67514923112248e-73	0.136765145773854	620.101717163232	5.24047895570322e-107
ALDH1B1	0.396526545267041	0.526113596392953	-0.270361473572047	5.50149941881674	-1.9572880834354	8.10762432087754e-08	0.0512456088261747	18.4251692246392	2.85026446947806e-08
TMOD1	3.01933195933297	3.03714896886376	-0.0371721781577494	20.4828550841235	-0.173560466755519	7.76809354447338e-59	0.862328578003395	398.178684574227	5.92731255225378e-85
TSTD2	1.37127109745803	1.4935104482135	-0.255031738986247	11.1073518194865	-1.31312145222779	3.20465068827308e-24	0.190150870837777	100.733794129295	3.72086488497025e-34
NCBP1	5.11285211883419	5.03697229444793	0.158310424978535	36.7808897465076	0.800332742414408	7.05796905194749e-113	0.424154729649153	1338.83407429601	9.33832780211687e-150
XPA	1.08965962739533	1.13682663074083	-0.0984059782028235	7.98998350573363	-0.478830193853699	2.96712029487348e-14	0.632410100752844	56.4363792373619	1.62825833932482e-21
5830415F09RIK	2.51361841861828	1.95322039741413	1.16917572769212	9.10306831779379	3.77246086407117	1.29204677113677e-17	0.000194930022301856	138.899782620009	2.3026452260061e-43
ANP32B	7.71193691380459	7.67751739110762	0.0718105149792824	142.026073508095	0.919694764294144	4.83131290918722e-276	0.35847512699681	19544.3815567489	4.04533786862948e-317
NANS	5.76636634626746	5.89693494633651	-0.272409309496577	58.4421916915216	-1.86909124922899	2.0008508329453e-165	0.0625895504074393	3137.88956158259	4.11785266552545e-201
CORO2A	0.491454212235367	0.37862873401163	0.235391285502761	4.08819990843729	1.75961370808709	5.59507035805083e-05	0.0794979891275737	28.5873482135669	4.37601177688359e-12
GALNT12	1.10145018887241	1.58326808054776	-1.00523157256009	11.1435658575794	-4.89828724645374	2.40506455228707e-24	1.58745911223793e-06	69.7078261456628	1.44285362262858e-25
TGFBR1	0.994161710047842	1.54977495391372	-1.15919309871298	13.5348502746753	-7.00888615812199	7.17459129423012e-33	1.60540170955645e-11	96.9516056769556	3.61994473060211e-33
ALG2	1.49288665080028	1.54430633322332	-0.107278474119997	10.0935575967963	-0.485435800379531	8.40275232519757e-21	0.627723450808482	91.5431147605018	9.96130154513958e-32
SEC61B	8.7031079133338	8.81926373286469	-0.242339479596827	170.292659561567	-3.23963565624246	2.80874923905581e-299	0.00133198041032036	27123.8303264434	0
ERP44	4.68831543262755	4.64627624510469	0.0877076574217951	32.6340503275617	0.42649295773262	1.86778935794157e-100	0.670056182906475	1041.34476277389	2.64946579770254e-135
TEX10	3.4147656033632	3.1699267240444	0.510814928075179	20.5266636374439	2.29002975009951	5.34550373095343e-59	0.0227172553026968	472.138917932227	3.63614391713066e-93
MRPL50	6.23231814736863	5.99272323360689	0.499874280510089	42.9974709731812	2.48306383373741	6.60418394028844e-130	0.0135751148343509	1923.19969135858	3.20468659349531e-171
ZFP189	0.462010595141308	0.524319605145397	-0.129997215116445	4.81746641840592	-0.826922956744651	2.31687947473916e-06	0.408941463804933	17.6456464614989	5.71372076917356e-08
RNF20	5.44887545196785	5.47755734238332	-0.0598399152552927	45.2120563701703	-0.34195322083714	1.49500049356691e-135	0.732626794668068	1942.46205806031	8.05909988293146e-172
SMC2	6.4646565906975	6.57854886813376	-0.237616981701553	90.97996868813	-2.27510557190088	1.15824985750346e-219	0.0236087641436266	7678.20565236898	2.47656326087827e-257
NIPSNAP3B	5.31642685891685	5.43622590460708	-0.249940455037187	33.1435545524554	-1.05498563222464	4.96953351463531e-102	0.292285301870621	1009.42349896515	1.52848895041211e-133
